timestamp,latency_ms
1762378691.5232134,4.87208366394043
1762378691.591965,4.439830780029297
1762378691.6596665,5.557775497436523
1762378691.7263749,4.135370254516602
1762378691.7996526,4.633903503417969
1762378691.8640192,5.097866058349609
1762378691.931765,5.384683609008789
1762378692.0015602,5.341529846191406
1762378692.069826,5.825281143188477
1762378692.1349514,4.162073135375977
1762378692.2046626,5.31005859375
1762378716.6307812,5.127906799316406
1762378716.994106,4.900217056274414
1762378717.0873926,6.908893585205078
1762378717.185161,5.377292633056641
1762378717.2730982,4.4498443603515625
1762378717.359508,4.146575927734375
1762378717.4545043,15.201091766357422
1762378717.5803978,9.441852569580078
1762378717.6915295,4.0378570556640625
1762378717.7747514,4.866838455200195
1762378717.8597262,5.115985870361328
1762378717.947657,4.1370391845703125
1762378718.040868,5.818367004394531
1762378718.143962,5.728960037231445
1762378718.236305,4.569292068481445
1762378718.3249931,4.174947738647461
1762378718.4151227,3.9505958557128906
1762378718.5061567,6.058454513549805
1762378718.5963583,4.467248916625977
1762378718.67975,5.113124847412109
1762378718.7664104,4.590749740600586
1762378718.853355,4.660606384277344
1762378718.9485157,5.211830139160156
1762378719.0418823,4.007577896118164
1762378719.1287742,4.9877166748046875
1762378719.2203543,4.782199859619141
1762378719.3105927,5.074501037597656
1762378719.3984125,4.315853118896484
1762378719.481053,4.908561706542969
1762378719.5685613,4.081010818481445
1762378719.6562917,3.3674240112304688
1762378719.745017,5.129575729370117
1762378719.8344393,5.069732666015625
1762378719.9207566,6.42704963684082
1762378720.0074623,4.731416702270508
1762378720.0933657,3.9756298065185547
1762378720.181615,4.056215286254883
1762378720.266729,5.036354064941406
1762378720.3543923,4.235744476318359
1762378720.4414403,4.108190536499023
1762378720.544386,3.893136978149414
1762378720.6787214,14.738082885742188
1762378720.7647197,4.165410995483398
1762378720.854302,5.459785461425781
1762378720.9465718,4.018306732177734
1762378721.0338159,5.353212356567383
1762378721.1263998,4.1866302490234375
1762378721.2176359,4.856109619140625
1762378721.304994,5.761384963989258
1762378721.3965876,4.65083122253418
1762378721.4825456,4.830360412597656
1762378721.6171894,4.048585891723633
1762378721.702325,6.143331527709961
1762378721.8024457,14.95361328125
1762378721.890921,4.325151443481445
1762378721.9792733,4.78672981262207
1762378722.0649588,5.198955535888672
1762378722.1475363,4.553079605102539
1762378722.2388592,5.075216293334961
1762378722.3292258,5.546331405639648
1762378722.4187968,6.395101547241211
1762378722.5107791,4.62794303894043
1762378722.597136,5.267858505249023
1762378722.6865053,4.575252532958984
1762378722.7754955,3.4749507904052734
1762534213.2720697,6.936073303222656
1762534213.5651293,14.322519302368164
1762534213.635196,5.124568939208984
1762534213.7012718,4.088401794433594
1762534213.7661989,3.447294235229492
1762534213.8282638,4.018306732177734
1762534213.8960853,4.533290863037109
1762534213.9685235,13.544559478759766
1762534214.0353243,4.087686538696289
1762534214.1040392,3.893613815307617
1762534214.1673515,4.812479019165039
1762534214.2317421,3.9403438568115234
1762534214.2994628,4.597902297973633
1762534214.3639061,4.261970520019531
1762534214.4266915,3.4818649291992188
1762534214.4901218,6.406545639038086
1762534214.5553308,3.107309341430664
1762534214.621617,5.162239074707031
1762534214.6872764,3.9777755737304688
1762534214.7524595,5.111455917358398
1762534214.8215888,4.99415397644043
1762534214.8859577,4.668712615966797
1762534214.949286,3.936290740966797
1762534215.0130835,4.509687423706055
1762534215.077221,5.4111480712890625
1762534215.1663136,3.4477710723876953
1762534215.231392,4.1332244873046875
1762534215.2960882,4.504203796386719
1762534215.3606117,4.456281661987305
1762534215.42843,4.877328872680664
1762534215.50422,5.797624588012695
1762534215.5838978,4.378080368041992
1762534215.6844406,4.811763763427734
1762534215.7572827,4.486322402954102
1762534215.8272083,3.539562225341797
1762534215.894159,4.978656768798828
1762534215.9574041,4.562616348266602
1762534216.0223038,6.082057952880859
1762534216.088543,4.402637481689453
1762534216.154222,4.920721054077148
1762534216.218795,3.8726329803466797
1762534216.2864637,5.320072174072266
1762534216.3534753,5.008697509765625
1762534216.451008,4.934787750244141
1762534216.5171738,4.006624221801758
1762534216.5813475,4.149675369262695
1762534216.6453412,4.018068313598633
1762534216.7111695,4.106760025024414
1762534216.7773674,5.654096603393555
1762534216.8469307,4.058361053466797
1762534216.91216,3.6818981170654297
1762534216.9805608,4.374265670776367
1762534217.041715,4.302740097045898
1762534217.1071794,4.585027694702148
1762534217.1705623,4.199981689453125
1762534217.2382867,4.476785659790039
1762534217.3091707,4.965066909790039
1762534217.3807912,4.693031311035156
1762534217.4453185,4.206657409667969
1762534217.5134912,4.096269607543945
1762534217.5792496,4.9152374267578125
1762534217.64505,5.30695915222168
1762534217.7126074,4.014253616333008
1762534217.7763364,5.04302978515625
1762534217.8412566,3.894329071044922
1762534217.9189932,15.863180160522461
1762534217.9816604,3.4027099609375
1762534218.0495284,4.226446151733398
1762534218.1150076,5.067348480224609
1762534218.1805289,5.61833381652832
1762534218.2451956,5.00941276550293
1762534218.3151586,4.708766937255859
1762534218.380675,4.393815994262695
1762534218.4413037,4.0950775146484375
1762534218.5062802,4.042148590087891
1762534218.5814693,3.036975860595703
1762534218.6491542,4.484653472900391
1762534218.714409,4.033565521240234
1762534218.773784,4.416704177856445
1762534218.8382697,4.987001419067383
1762534218.905087,4.866123199462891
1762534218.968451,4.385471343994141
1762534219.0321434,3.931283950805664
1762534219.0996935,4.219293594360352
1762534219.1624591,4.047870635986328
1762534219.2353554,13.689517974853516
1762534219.2997034,5.532979965209961
1762534219.3791277,14.294147491455078
1762534219.4414835,4.505634307861328
1762534219.5071518,4.779577255249023
1762534219.5753982,5.213022232055664
1762534219.6402364,4.242658615112305
1762534219.7076366,5.382061004638672
1762534219.7713406,4.385709762573242
1762534219.8678603,3.834962844848633
1762534219.935079,4.370212554931641
1762534219.9990163,3.525257110595703
1762534220.0605247,5.142688751220703
1762534220.1261895,4.489421844482422
1762534220.189562,4.769325256347656
1762534220.255283,4.302024841308594
1762534220.3205519,4.3849945068359375
1762534220.3903108,4.24957275390625
1762534220.4549952,5.498170852661133
1762534220.5182424,4.562139511108398
1762534220.5838208,3.988981246948242
1762534220.651668,3.2410621643066406
1762534220.7160406,4.016637802124023
1762534220.7820241,3.9501190185546875
1762534220.8450916,4.894733428955078
1762534220.913073,4.112720489501953
1762534220.9786665,4.777431488037109
1762534221.0418472,4.287958145141602
1762534221.107601,5.093812942504883
1762534221.1728172,4.040002822875977
1762534221.2372706,3.5750865936279297
1762534221.304178,5.033254623413086
1762534221.3673792,4.270315170288086
1762534221.4325585,4.181861877441406
1762534221.4977875,3.631114959716797
1762534221.5603693,5.388021469116211
1762534221.6291404,5.141735076904297
1762534221.6972299,5.036592483520508
1762534221.7613986,5.07044792175293
1762534221.826425,4.871606826782227
1762534221.8935652,5.408763885498047
1762534221.9580657,4.097700119018555
1762534222.0231273,4.912376403808594
1762534222.087067,4.46629524230957
1762534222.151531,5.149602890014648
1762534222.2171836,4.966259002685547
1762534222.2841797,3.0291080474853516
1762534222.3508787,3.2067298889160156
1762534222.4184282,4.0225982666015625
1762534222.4875286,4.031658172607422
1762534222.5522544,4.210472106933594
1762535123.2267118,7.78,70
1762535123.5126095,6.92,70
1762535123.5874162,5.19,70
1762535123.6575127,4.8,70
1762535123.724278,5.24,70
1762535123.79309,4.98,70
1762535123.8585424,6.11,70
1762535123.932674,14.67,70
1762535123.996807,3.49,70
1762535124.061345,4.44,70
1762535124.127591,4.56,70
1762535124.1930792,4.34,70
1762535124.2610393,5.17,70
1762535124.3311849,4.03,70
1762535124.3965569,3.53,70
1762535124.458215,4.08,70
1762535124.5617948,3.22,70
1762535124.6277354,4.5,70
1762535124.693179,5.62,70
1762535124.7599337,4.69,70
1762535124.8272054,3.68,70
1762535124.889719,5.11,70
1762535124.9567335,5.16,70
1762535125.0240996,5.1,70
1762535125.088628,5.8,70
1762535125.1556003,5.38,70
1762535125.2305055,13.84,70
1762535125.2942405,3.92,70
1762535125.3620503,4.99,70
1762535125.4264839,5.17,70
1762535125.4922059,5.31,70
1762535125.5555537,4.68,70
1762535125.6235955,5.6,70
1762535125.6887093,4.48,70
1762535125.7542787,4.44,70
1762535125.8190012,4.72,70
1762535125.8815932,3.1,70
1762535125.9476707,4.22,70
1762535126.0135329,4.87,70
1762535126.0776472,4.04,70
1762535126.139938,4.58,70
1762535126.207873,4.03,70
1762535126.2756252,5.51,70
1762535126.338975,3.97,70
1762535126.4045074,5.88,70
1762535126.4699059,4.49,70
1762535126.5356956,3.15,70
1762535126.60273,5.19,70
1762535126.667701,3.94,70
1762535126.7330592,4.11,70
1762535126.7967155,3.94,70
1762535126.8638558,4.02,70
1762535126.9238756,4.11,70
1762535126.9910393,5.27,70
1762535127.0546272,4.73,70
1762535127.1180115,4.06,70
1762535127.1832461,3.96,70
1762535127.2498193,2.96,70
1762535127.3167102,3.45,70
1762535127.3779778,3.85,70
1762535127.4444041,4.62,70
1762535127.51102,4.14,70
1762535127.6056795,5.84,70
1762535127.6696627,4.59,70
1762535127.7455034,15.16,70
1762535127.8109527,5.43,70
1762535127.8729537,4.36,70
1762535127.937933,4.74,70
1762535128.0026917,3.98,70
1762535128.068199,5.77,70
1762535128.1390066,4.82,70
1762535128.2038276,4.56,70
1762535128.273546,6.52,70
1762535128.3383017,5.49,70
1762535128.4011378,4.21,70
1762535128.4654996,3.89,70
1762535128.5310278,4.25,70
1762535128.5987322,3.78,70
1762535128.661061,4.19,70
1762535128.7292173,3.92,70
1762535128.7936208,4.87,70
1762535128.8576748,5.51,70
1762535128.9217293,4.14,70
1762535128.985533,4.42,70
1762535129.05176,4.04,70
1762535129.1177828,4.01,70
1762535129.1816669,4.1,70
1762535129.2466934,5.92,70
1762535129.314749,4.04,70
1762535129.3798273,4.26,70
1762535129.4467175,3.57,70
1762535129.5058212,2.96,70
1762535129.577289,4.91,70
1762535129.6444397,4.41,70
1762535129.7119312,4.06,70
1762535129.7912238,14.28,70
1762535129.8608723,3.32,70
1762535129.9320652,4.17,70
1762535129.9999244,4.23,70
1762535130.0647714,3.55,70
1762535130.126784,4.82,70
1762535130.1939352,4.33,70
1762535130.2623959,4.96,70
1762535130.3256805,5.01,70
1762535130.3977983,5.08,70
1762535130.4637017,4.22,70
1762535130.5278811,3.79,70
1762535130.5958006,4.1,70
1762535130.6659298,5.26,70
1762535130.7319007,3.93,70
1762535130.8032944,4.61,70
1762535130.8732347,5.42,70
1762535130.9427738,4.15,70
1762535131.0123932,3.47,70
1762535131.0876653,5.47,70
1762535131.1966186,3.92,70
1762535131.2634199,3.83,70
1762535131.327901,4.67,70
1762535131.393765,3.92,70
1762535131.4619894,4.3,70
1762535131.524277,5.4,70
1762535131.5926418,4.97,70
1762535131.6703918,16.11,70
1762535131.735712,4.57,70
1762535131.8069265,5.24,70
1762535132.0234864,5.07,70
1762535132.2844815,4.4,70
1762535132.3548968,4.48,70
1762535132.421378,4.5,70
1762535132.497819,3.97,70
1762535132.5708945,5.22,70
1762535132.6433802,4.07,70
1762535132.7134094,5.23,70
1762535132.7829897,4.09,70
1762535132.8498013,4.19,70
1762535132.915594,3.11,70
1762535132.9839437,4.05,70
1762535133.0488992,3.49,70
1762535133.11444,3.89,70
1762535133.1811943,3.47,70
1762535133.2457001,4.67,70
1762535133.3129573,4.08,70
1762535133.3807611,4.03,70
1762536646.851527,5.7,70
1762536647.129802,5.17,70
1762536647.2020824,4.29,70
1762536647.2778432,5.56,70
1762536647.3464916,3.18,70
1762536647.4176767,5.08,70
1762536647.4864237,4.03,70
1762536647.5525417,3.9,70
1762536647.6212459,5.38,70
1762536647.6875253,4.48,70
1762536647.7526515,3.9,70
1762536647.8174438,4.74,70
1762536647.8822622,3.53,70
1762536647.9723108,10.77,70
1762536648.0463731,4.27,70
1762536648.1163974,5.69,70
1762536648.1877983,4.99,70
1762536648.2601874,6.56,70
1762536648.3422375,5.69,70
1762536648.423268,5.94,70
1762536648.5054162,4.85,70
1762536648.5765438,4.12,70
1762536648.6419365,4.23,70
1762536648.707945,5.0,70
1762536648.7765648,4.54,70
1762536648.845064,4.38,70
1762536648.9118178,6.61,70
1762536648.9775925,3.97,70
1762536649.0417838,5.3,70
1762536649.1082737,3.18,70
1762536649.171919,4.32,70
1762536649.2387552,3.59,70
1762536649.3093684,5.22,70
1762536649.3763852,3.9,70
1762536649.4384315,4.47,70
1762536649.5174131,14.54,70
1762536649.582752,4.13,70
1762536649.6482623,4.48,70
1762536649.7135062,4.36,70
1762536649.780836,5.57,70
1762536649.8522666,4.76,70
1762536649.9153082,4.3,70
1762536649.98034,3.98,70
1762536650.0478063,3.92,70
1762536650.1218874,4.28,70
1762536650.1856341,3.91,70
1762537143.7848554,6.16,70
1762537144.0614848,4.92,70
1762537144.1402826,4.02,70
1762537144.2091284,6.0,70
1762537144.278031,6.76,70
1762537144.353331,4.11,70
1762537144.4198546,5.19,70
1762537144.4860163,4.13,70
1762537144.5542943,5.43,70
1762537144.6289263,4.83,70
1762537144.6969948,4.27,70
1762537144.7632947,5.34,70
1762537144.8432553,6.24,70
1762537144.9108732,4.27,70
1762537144.9780774,5.82,70
1762537145.0460575,3.02,70
1762537145.116998,4.96,70
1762537145.1889615,4.5,70
1762537145.253983,4.15,70
1762537145.3231516,5.11,70
1762537145.3918655,5.19,70
1762537145.4577932,5.78,70
1762537145.5231678,5.43,70
1762537145.5911913,5.98,70
1762537145.663407,5.59,70
1762537145.7323127,4.71,70
1762537145.800675,4.97,70
1762537145.871531,4.3,70
1762537145.9399428,4.46,70
1762537146.0077672,4.11,70
1762537146.0866575,14.29,70
1762537146.1556478,3.89,70
1762537146.2248988,4.58,70
1762537146.326933,5.45,70
1762537146.3936152,5.56,70
1762537146.4609919,4.7,70
1762537146.529752,3.97,70
1762537146.6009812,5.17,70
1762625117.119026,5.88,70
1762625117.3117094,4.21,70
1762625117.379384,4.01,70
1762625117.4368613,4.34,70
1762625117.49088,3.89,70
1762625117.5442536,2.99,70
1762625117.59953,4.11,70
1762625117.6551976,4.59,70
1762625117.7107584,3.03,70
1762625117.764055,4.02,70
1762625117.8163607,3.07,70
1762625117.8688161,4.58,70
1762625117.9201376,3.95,70
1762625117.9722588,3.8,70
1762625118.0241008,2.97,70
1762625118.0773218,2.96,70
1762625118.1288464,3.89,70
1762625118.1830657,4.52,70
1762625118.235991,3.98,70
1762625118.2891927,2.92,70
1762625118.342369,3.16,70
1762625118.3968894,3.92,70
1762625118.4512472,5.01,70
1762625118.50502,2.98,70
1762625118.562126,3.02,70
1762625118.6146934,3.06,70
1762625118.6690538,4.06,70
1762625118.7213824,3.97,70
1762625118.7770996,3.06,70
1762625118.83098,2.92,70
1762625118.8805773,4.09,70
1762625118.9377067,4.43,70
1762625118.9885151,4.28,70
1762625119.042238,2.92,70
1762625119.0933566,2.92,70
1762625119.145206,3.0,70
1762625119.1965625,4.16,70
1762625119.2519536,4.46,70
1762625119.3043885,4.15,70
1762625119.364354,3.53,70
1762625119.4301333,4.07,70
1762625119.4893193,4.28,70
1762625119.5493448,5.17,70
1762625119.6094902,3.9,70
1762625119.6671836,4.01,70
1762625119.724365,3.59,70
1762625119.785065,6.68,70
1762625119.8463023,4.07,70
1762625119.905697,4.81,70
1762625119.9691234,4.88,70
1762625120.0475526,4.63,70
1762625120.1133952,4.23,70
1762625120.1764662,3.85,70
1762625120.2396514,4.19,70
1762625120.3023133,3.89,70
1762625120.3700438,4.59,70
1762625120.4357793,4.87,70
1762625120.5015965,5.02,70
1762625120.5669477,5.59,70
1762625120.6292822,5.19,70
1762625120.6956842,4.61,70
1762625120.7465363,2.0,70
1762625120.7992673,3.94,70
1762625120.8517454,4.22,70
1762625120.9054332,3.79,70
1762625120.9565544,3.21,70
1762625121.0107315,4.25,70
1762625121.0661795,4.05,70
1762625121.1210134,3.17,70
1762625121.1764812,4.48,70
1762625121.2285051,3.27,70
1762625121.279941,4.0,70
1762625121.3303404,3.05,70
1762625121.3846555,4.6,70
1762625121.4386263,4.32,70
1762625121.4920783,4.42,70
1762625121.545241,3.01,70
1762625121.5980928,4.03,70
1762625121.6473641,4.29,70
1762625121.6971946,4.04,70
1762625121.7509294,3.23,70
1762625121.80414,3.45,70
1762625121.8563256,4.04,70
1762625121.905412,3.17,70
1762625121.9613419,2.99,70
1762625122.0193586,4.28,70
1762625122.0752027,3.6,70
1762625122.1330438,4.02,70
1762625122.1924052,3.19,70
1762625122.2471635,3.99,70
1762625122.3074923,3.03,70
1762625122.3623173,3.98,70
1762625122.4198053,4.35,70
1762625122.4768536,4.0,70
1762625122.5310102,2.95,70
1762625122.587696,5.47,70
1762625122.6442835,3.46,70
1762625122.7004926,4.38,70
1762625122.7573066,3.27,70
1762625122.8133993,3.0,70
1762625122.8710947,3.06,70
1762625122.9278631,3.58,70
1762625122.9821746,4.87,70
1762625123.0363188,4.54,70
1762625123.0917833,3.17,70
1762625123.1486318,4.51,70
1762625123.2049856,3.55,70
1762625123.2563958,4.15,70
1762625123.3131182,3.47,70
1762625123.3705614,4.18,70
1762625123.4327497,4.11,70
1762625123.4879684,4.02,70
1762625123.5402908,3.09,70
1762625123.6031196,13.28,70
1762625123.6553638,2.98,70
1762625123.7078521,4.48,70
1762625123.7594934,3.11,70
1762625123.8142145,4.59,70
1762625123.869346,5.27,70
1762625123.922376,4.14,70
1762625123.9732234,3.48,70
1762625124.025605,2.99,70
1762625124.077332,3.0,70
1762625124.12725,4.09,70
1762625124.1830916,4.04,70
1762625124.2386942,3.07,70
1762625124.2933812,3.51,70
1762625124.34906,5.0,70
1762625124.401539,4.16,70
1762625124.4542155,4.13,70
1762625124.5153582,13.95,70
1762625124.5650566,3.5,70
1762625124.6193972,5.12,70
1762625124.6752539,2.98,70
1762625124.7297235,3.48,70
1762625124.7870066,3.96,70
1762625124.8423488,4.05,70
1762625124.9043767,4.53,70
1762625124.994336,2.95,70
1762625125.0522647,3.08,70
1762625125.110491,4.21,70
1762625125.1831284,4.41,70
1762625125.2574697,4.36,70
1762625125.3264022,4.83,70
1762625125.393823,3.73,70
1762625125.4544702,4.2,70
1762625125.5143735,4.66,70
1762625125.5729654,5.0,70
1762625125.6312523,3.99,70
1762625125.6902049,4.31,70
1762625125.7509625,4.24,70
1762625125.8075035,4.36,70
1762625125.8630712,3.76,70
1762625125.9188733,4.88,70
1762625125.9742491,4.15,70
1762625126.0280497,4.07,70
1762625126.080069,3.98,70
1762625126.133971,4.57,70
1762625126.1916614,3.89,70
1762625126.2470975,4.0,70
1762625126.3005936,4.12,70
1762625126.358706,3.16,70
1762625126.411845,2.96,70
1762625126.4651895,3.63,70
1762625126.5283873,4.21,70
1762625126.5823257,4.2,70
1762625126.6431503,4.66,70
1762625126.7029357,3.22,70
1762625126.7552216,3.78,70
1762625126.8111818,3.04,70
1762625126.8656788,4.44,70
1762625126.920676,3.03,70
1762625126.9729226,3.45,70
1762625127.0254772,3.88,70
1762625127.0786119,4.38,70
1762625127.1330755,4.54,70
1762625127.1841764,4.62,70
1762625127.2381885,4.08,70
1762625127.3123636,3.89,70
1762625127.366128,4.56,70
1762625127.419316,3.97,70
1762625127.471825,4.36,70
1762625127.5231454,3.09,70
1762625127.5760927,4.6,70
1762625127.629301,4.2,70
1762625127.6832435,5.0,70
1762625127.7379923,3.53,70
1762625127.7908907,3.13,70
1762625127.841542,3.06,70
1762625127.8945742,3.42,70
1762625127.948484,4.52,70
1762625127.999581,3.2,70
1762625128.0518923,3.89,70
1762625128.1067731,4.37,70
1762625128.1623068,3.99,70
1762625128.2164998,4.32,70
1762625128.2683141,3.42,70
1762625128.3242521,4.27,70
1762625128.3799648,3.89,70
1762625128.4342682,4.17,70
1762625128.4965587,4.22,70
1762625128.5505288,4.04,70
1762625128.60436,4.01,70
1762625128.6594157,5.19,70
1762625128.7112339,4.08,70
1762625128.765412,4.04,70
1762625128.8181207,3.06,70
1762625128.8733191,2.97,70
1762625128.9258635,4.56,70
1762625128.9799051,3.07,70
1762625129.0317166,4.2,70
1762625129.0860887,3.57,70
1762625129.1392767,4.06,70
1762625129.1920092,4.06,70
1762625129.2443945,3.0,70
1762625129.298292,3.93,70
1762625129.3533049,4.55,70
1762625129.4073064,3.12,70
1762625129.4584188,3.2,70
1762625129.5161128,4.0,70
1762625129.5802057,3.97,70
1762625129.6400626,3.89,70
1762625129.700282,4.21,70
1762625129.7562945,4.66,70
1762625129.8116827,3.0,70
1762625129.8671396,4.52,70
1762625129.9253795,3.55,70
1762625129.9822795,4.66,70
1762625130.0344276,4.5,70
1762625130.0933797,4.13,70
1762625130.1491072,4.1,70
1762625130.2070603,5.03,70
1762625130.2652247,4.29,70
1762625130.3208191,4.32,70
1762625130.3782914,5.04,70
1762625130.435266,3.68,70
1762625130.488505,3.83,70
1762625130.5394893,4.12,70
1762625130.5932722,3.45,70
1762625130.6471875,4.03,70
1762625130.7003264,4.24,70
1762625130.7550557,4.02,70
1762625130.8072476,4.08,70
1762625130.8629837,3.02,70
1762625130.914339,4.03,70
1762625130.9686518,4.52,70
1762625131.0243719,3.08,70
1762625131.077698,3.46,70
1762625131.1340997,4.49,70
1762625131.1879344,4.02,70
1762625131.249184,4.3,70
1762625131.3058417,4.61,70
1762625131.3610072,3.0,70
1762625131.4154809,4.24,70
1762625131.4701867,3.84,70
1762625131.5242147,3.01,70
1762625131.577143,2.99,70
1762625131.6292334,2.93,70
1762625131.6812546,2.93,70
1762625131.7361155,3.65,70
1762625131.7900276,4.69,70
1762625131.848538,4.1,70
1762625131.9032164,4.13,70
1762625131.9573586,3.12,70
1762625132.0114799,3.08,70
1762625132.067917,3.45,70
1762625132.121593,3.11,70
1762625132.1740775,3.06,70
1762625132.2276518,4.58,70
1762625132.2792552,3.2,70
1762625132.3339717,4.94,70
1762625132.387218,3.11,70
1762625132.4393747,3.94,70
1762625132.4941978,3.96,70
1762625132.5493734,4.19,70
1762625132.601477,4.11,70
1762625132.6603346,4.02,70
1762625132.7130501,4.52,70
1762625132.7682722,3.17,70
1762625132.8215158,4.34,70
1762625132.876721,3.27,70
1762625132.9292638,4.07,70
1762625132.9822211,3.01,70
1762625133.0473092,13.99,70
1762625133.1029925,3.89,70
1762625133.1564288,3.5,70
1762625133.2140818,4.25,70
1762625133.2740915,4.67,70
1762625133.3270125,4.08,70
1762625133.3905714,4.29,70
1762625133.4462905,3.29,70
1762625133.5013676,4.21,70
1762625133.5633085,4.43,70
1762625133.6216152,4.13,70
1762625133.678058,4.11,70
1762625133.7322001,3.13,70
1762625133.7852812,4.45,70
1762625133.8382902,3.21,70
1762625133.8908741,4.09,70
1762625133.9433565,3.54,70
1762625133.997963,4.08,70
1762625134.0511785,4.21,70
1762625134.1054254,3.59,70
1762625134.1586158,3.13,70
1762625134.2150402,3.98,70
1762625134.2673044,3.93,70
1762625134.3203611,3.26,70
1762625134.371698,3.41,70
1762625134.4251542,4.08,70
1762625134.480821,4.39,70
1762625134.5343628,3.46,70
1762625134.589283,4.26,70
1762625134.6423092,3.93,70
1762625134.6959522,3.5,70
1762625134.751511,4.36,70
1762625134.8042073,4.55,70
1762625134.8581252,4.13,70
1762625134.910344,3.24,70
1762625134.9641213,4.27,70
1762625135.0183673,4.09,70
1762625135.072575,2.92,70
1762625135.127338,3.0,70
1762625135.18159,4.34,70
1762625135.2333212,4.93,70
1762625135.2864873,3.67,70
1762625135.3408513,3.06,70
1762625135.3932745,4.13,70
1762625135.44502,3.99,70
1762625135.4990737,4.16,70
1762625135.552197,4.0,70
1762625135.6053112,3.56,70
1762625135.6592119,3.02,70
1762625135.7111926,3.14,70
1762625135.766512,4.24,70
1762625135.8214695,3.36,70
1762625135.8755593,3.05,70
1762625135.9296546,4.34,70
1762625135.983296,5.1,70
1762625136.0353148,4.08,70
1762625136.089272,4.08,70
1762625136.1440349,2.95,70
1762625136.1987503,4.4,70
1762625136.251696,4.24,70
1762625136.3060744,4.09,70
1762625136.359412,3.93,70
1762625136.4119236,3.03,70
1762625136.469476,3.9,70
